,count,duration,duration_bin,durations,type
7036,1,67 min,60 - 90,67.0,Movie
7037,1,86 min,60 - 90,86.0,Movie
7038,1,158 min,150  - 300,158.0,Movie
7039,1,72 min,60 - 90,72.0,Movie
7040,1,110 min,95 - 120,110.0,Movie
7042,1,98 min,95 - 120,98.0,Movie
7043,1,99 min,95 - 120,99.0,Movie
7044,1,82 min,60 - 90,82.0,Movie
7047,1,180 min,150  - 300,180.0,Movie
7050,1,107 min,95 - 120,107.0,Movie
7051,1,77 min,60 - 90,77.0,Movie
7052,1,123 min,120 - 150,123.0,Movie
7053,1,23 min,0 - 60,23.0,Movie
7054,1,23 min,0 - 60,23.0,Movie
7055,1,23 min,0 - 60,23.0,Movie
7057,1,122 min,120 - 150,122.0,Movie
7058,1,131 min,120 - 150,131.0,Movie
7059,1,77 min,60 - 90,77.0,Movie
7060,1,125 min,120 - 150,125.0,Movie
7061,1,125 min,120 - 150,125.0,Movie
7062,1,139 min,120 - 150,139.0,Movie
7063,1,88 min,60 - 90,88.0,Movie
7066,1,107 min,95 - 120,107.0,Movie
7067,1,96 min,95 - 120,96.0,Movie
7068,1,87 min,60 - 90,87.0,Movie
7069,1,104 min,95 - 120,104.0,Movie
7070,1,133 min,120 - 150,133.0,Movie
7071,1,93 min,90 - 95,93.0,Movie
7072,1,42 min,0 - 60,42.0,Movie
7078,1,56 min,0 - 60,56.0,Movie
7079,1,66 min,60 - 90,66.0,Movie
7080,1,92 min,90 - 95,92.0,Movie
7081,1,58 min,0 - 60,58.0,Movie
7082,1,130 min,120 - 150,130.0,Movie
7084,1,91 min,90 - 95,91.0,Movie
7086,1,108 min,95 - 120,108.0,Movie
7087,1,151 min,150  - 300,151.0,Movie
7089,1,30 min,0 - 60,30.0,Movie
7090,1,30 min,0 - 60,30.0,Movie
7091,1,146 min,120 - 150,146.0,Movie
7092,1,127 min,120 - 150,127.0,Movie
7093,1,98 min,95 - 120,98.0,Movie
7094,1,125 min,120 - 150,125.0,Movie
7095,1,96 min,95 - 120,96.0,Movie
7096,1,135 min,120 - 150,135.0,Movie
7097,1,88 min,60 - 90,88.0,Movie
7102,1,99 min,95 - 120,99.0,Movie
7103,1,78 min,60 - 90,78.0,Movie
7104,1,97 min,95 - 120,97.0,Movie
7111,1,100 min,95 - 120,100.0,Movie
7112,1,102 min,95 - 120,102.0,Movie
7113,1,81 min,60 - 90,81.0,Movie
7114,1,84 min,60 - 90,84.0,Movie
7115,1,88 min,60 - 90,88.0,Movie
7116,1,95 min,95 - 120,95.0,Movie
7117,1,108 min,95 - 120,108.0,Movie
7119,1,108 min,95 - 120,108.0,Movie
7122,1,96 min,95 - 120,96.0,Movie
7123,1,61 min,60 - 90,61.0,Movie
7124,1,63 min,60 - 90,63.0,Movie
7125,1,46 min,0 - 60,46.0,Movie
7126,1,78 min,60 - 90,78.0,Movie
7127,1,86 min,60 - 90,86.0,Movie
7129,1,176 min,150  - 300,176.0,Movie
7130,1,145 min,120 - 150,145.0,Movie
7131,1,89 min,60 - 90,89.0,Movie
7133,1,98 min,95 - 120,98.0,Movie
7134,1,60 min,60 - 90,60.0,Movie
7135,1,57 min,0 - 60,57.0,Movie
7136,1,60 min,60 - 90,60.0,Movie
7137,1,70 min,60 - 90,70.0,Movie
7138,1,74 min,60 - 90,74.0,Movie
7139,1,71 min,60 - 90,71.0,Movie
7140,1,74 min,60 - 90,74.0,Movie
7141,1,63 min,60 - 90,63.0,Movie
7142,1,119 min,95 - 120,119.0,Movie
7145,1,99 min,95 - 120,99.0,Movie
7146,1,117 min,95 - 120,117.0,Movie
7147,1,106 min,95 - 120,106.0,Movie
7149,1,94 min,90 - 95,94.0,Movie
7151,1,108 min,95 - 120,108.0,Movie
7155,1,87 min,60 - 90,87.0,Movie
7157,1,133 min,120 - 150,133.0,Movie
7158,1,106 min,95 - 120,106.0,Movie
7159,1,104 min,95 - 120,104.0,Movie
7161,1,94 min,90 - 95,94.0,Movie
7162,1,114 min,95 - 120,114.0,Movie
7163,1,107 min,95 - 120,107.0,Movie
7166,1,94 min,90 - 95,94.0,Movie
7167,1,59 min,0 - 60,59.0,Movie
7168,1,130 min,120 - 150,130.0,Movie
7170,1,89 min,60 - 90,89.0,Movie
7171,1,81 min,60 - 90,81.0,Movie
7172,1,102 min,95 - 120,102.0,Movie
7173,1,74 min,60 - 90,74.0,Movie
7176,1,47 min,0 - 60,47.0,Movie
7178,1,95 min,95 - 120,95.0,Movie
7179,1,46 min,0 - 60,46.0,Movie
7180,1,88 min,60 - 90,88.0,Movie
7181,1,118 min,95 - 120,118.0,Movie
7182,1,94 min,90 - 95,94.0,Movie
7183,1,114 min,95 - 120,114.0,Movie
7185,1,83 min,60 - 90,83.0,Movie
7186,1,119 min,95 - 120,119.0,Movie
7188,1,79 min,60 - 90,79.0,Movie
7196,1,114 min,95 - 120,114.0,Movie
7197,1,94 min,90 - 95,94.0,Movie
7199,1,111 min,95 - 120,111.0,Movie
7201,1,85 min,60 - 90,85.0,Movie
7202,1,88 min,60 - 90,88.0,Movie
7203,1,82 min,60 - 90,82.0,Movie
7205,1,82 min,60 - 90,82.0,Movie
7207,1,96 min,95 - 120,96.0,Movie
7208,1,100 min,95 - 120,100.0,Movie
7209,1,104 min,95 - 120,104.0,Movie
7210,1,101 min,95 - 120,101.0,Movie
7211,1,99 min,95 - 120,99.0,Movie
7212,1,98 min,95 - 120,98.0,Movie
7213,1,102 min,95 - 120,102.0,Movie
7214,1,100 min,95 - 120,100.0,Movie
7215,1,67 min,60 - 90,67.0,Movie
7216,1,64 min,60 - 90,64.0,Movie
7220,1,96 min,95 - 120,96.0,Movie
7222,1,134 min,120 - 150,134.0,Movie
7223,1,173 min,150  - 300,173.0,Movie
7226,1,113 min,95 - 120,113.0,Movie
7227,1,115 min,95 - 120,115.0,Movie
7228,1,126 min,120 - 150,126.0,Movie
7229,1,96 min,95 - 120,96.0,Movie
7230,1,93 min,90 - 95,93.0,Movie
7231,1,91 min,90 - 95,91.0,Movie
7233,1,27 min,0 - 60,27.0,Movie
7235,1,110 min,95 - 120,110.0,Movie
7239,1,90 min,90 - 95,90.0,Movie
7240,1,128 min,120 - 150,128.0,Movie
7242,1,128 min,120 - 150,128.0,Movie
7243,1,98 min,95 - 120,98.0,Movie
7244,1,108 min,95 - 120,108.0,Movie
7246,1,24 min,0 - 60,24.0,Movie
7247,1,24 min,0 - 60,24.0,Movie
7248,1,24 min,0 - 60,24.0,Movie
7250,1,24 min,0 - 60,24.0,Movie
7252,1,24 min,0 - 60,24.0,Movie
7253,1,46 min,0 - 60,46.0,Movie
7255,1,24 min,0 - 60,24.0,Movie
7256,1,124 min,120 - 150,124.0,Movie
7258,1,88 min,60 - 90,88.0,Movie
7259,1,125 min,120 - 150,125.0,Movie
7261,1,89 min,60 - 90,89.0,Movie
7262,1,162 min,150  - 300,162.0,Movie
7263,1,128 min,120 - 150,128.0,Movie
7264,1,72 min,60 - 90,72.0,Movie
7265,1,90 min,90 - 95,90.0,Movie
7267,1,123 min,120 - 150,123.0,Movie
7268,1,76 min,60 - 90,76.0,Movie
7270,1,96 min,95 - 120,96.0,Movie
7272,1,107 min,95 - 120,107.0,Movie
7275,1,102 min,95 - 120,102.0,Movie
7277,1,53 min,0 - 60,53.0,Movie
7279,1,110 min,95 - 120,110.0,Movie
7281,1,102 min,95 - 120,102.0,Movie
7282,1,86 min,60 - 90,86.0,Movie
7284,1,89 min,60 - 90,89.0,Movie
7285,1,117 min,95 - 120,117.0,Movie
7287,1,80 min,60 - 90,80.0,Movie
7288,1,95 min,95 - 120,95.0,Movie
7291,1,78 min,60 - 90,78.0,Movie
7293,1,90 min,90 - 95,90.0,Movie
7294,1,121 min,120 - 150,121.0,Movie
7295,1,99 min,95 - 120,99.0,Movie
7296,1,137 min,120 - 150,137.0,Movie
7297,1,146 min,120 - 150,146.0,Movie
7298,1,125 min,120 - 150,125.0,Movie
7299,1,115 min,95 - 120,115.0,Movie
7302,1,143 min,120 - 150,143.0,Movie
7307,1,109 min,95 - 120,109.0,Movie
7309,1,137 min,120 - 150,137.0,Movie
7310,1,96 min,95 - 120,96.0,Movie
7311,1,114 min,95 - 120,114.0,Movie
7312,1,94 min,90 - 95,94.0,Movie
7314,1,90 min,90 - 95,90.0,Movie
7315,1,104 min,95 - 120,104.0,Movie
7319,1,190 min,150  - 300,190.0,Movie
7320,1,100 min,95 - 120,100.0,Movie
7321,1,109 min,95 - 120,109.0,Movie
7322,1,116 min,95 - 120,116.0,Movie
7324,1,92 min,90 - 95,92.0,Movie
7325,1,95 min,95 - 120,95.0,Movie
7326,1,104 min,95 - 120,104.0,Movie
7327,1,98 min,95 - 120,98.0,Movie
7328,1,135 min,120 - 150,135.0,Movie
7329,1,113 min,95 - 120,113.0,Movie
7330,1,40 min,0 - 60,40.0,Movie
7333,1,94 min,90 - 95,94.0,Movie
7334,1,87 min,60 - 90,87.0,Movie
7335,1,102 min,95 - 120,102.0,Movie
7336,1,84 min,60 - 90,84.0,Movie
7337,1,108 min,95 - 120,108.0,Movie
7339,1,85 min,60 - 90,85.0,Movie
7340,1,94 min,90 - 95,94.0,Movie
7342,1,61 min,60 - 90,61.0,Movie
7343,1,85 min,60 - 90,85.0,Movie
7344,1,121 min,120 - 150,121.0,Movie
7345,1,94 min,90 - 95,94.0,Movie
7346,1,83 min,60 - 90,83.0,Movie
7347,1,114 min,95 - 120,114.0,Movie
7348,1,92 min,90 - 95,92.0,Movie
7349,1,105 min,95 - 120,105.0,Movie
7351,1,113 min,95 - 120,113.0,Movie
7352,1,97 min,95 - 120,97.0,Movie
7357,1,97 min,95 - 120,97.0,Movie
7359,1,83 min,60 - 90,83.0,Movie
7362,1,95 min,95 - 120,95.0,Movie
7364,1,93 min,90 - 95,93.0,Movie
7366,1,86 min,60 - 90,86.0,Movie
7367,1,110 min,95 - 120,110.0,Movie
7368,1,99 min,95 - 120,99.0,Movie
7370,1,106 min,95 - 120,106.0,Movie
7371,1,112 min,95 - 120,112.0,Movie
7372,1,116 min,95 - 120,116.0,Movie
7373,1,121 min,120 - 150,121.0,Movie
7374,1,62 min,60 - 90,62.0,Movie
7375,1,119 min,95 - 120,119.0,Movie
7376,1,95 min,95 - 120,95.0,Movie
7377,1,130 min,120 - 150,130.0,Movie
7378,1,119 min,95 - 120,119.0,Movie
7379,1,132 min,120 - 150,132.0,Movie
7389,1,86 min,60 - 90,86.0,Movie
7391,1,145 min,120 - 150,145.0,Movie
7392,1,90 min,90 - 95,90.0,Movie
7393,1,144 min,120 - 150,144.0,Movie
7394,1,106 min,95 - 120,106.0,Movie
7395,1,117 min,95 - 120,117.0,Movie
7396,1,130 min,120 - 150,130.0,Movie
7397,1,78 min,60 - 90,78.0,Movie
7401,1,113 min,95 - 120,113.0,Movie
7403,1,82 min,60 - 90,82.0,Movie
7404,1,81 min,60 - 90,81.0,Movie
7405,1,105 min,95 - 120,105.0,Movie
7407,1,126 min,120 - 150,126.0,Movie
7408,1,127 min,120 - 150,127.0,Movie
7409,1,109 min,95 - 120,109.0,Movie
7410,1,156 min,150  - 300,156.0,Movie
7412,1,106 min,95 - 120,106.0,Movie
7414,1,93 min,90 - 95,93.0,Movie
7415,1,110 min,95 - 120,110.0,Movie
7418,1,91 min,90 - 95,91.0,Movie
7419,1,113 min,95 - 120,113.0,Movie
7420,1,97 min,95 - 120,97.0,Movie
7421,1,115 min,95 - 120,115.0,Movie
7422,1,101 min,95 - 120,101.0,Movie
7424,1,91 min,90 - 95,91.0,Movie
7426,1,66 min,60 - 90,66.0,Movie
7427,1,76 min,60 - 90,76.0,Movie
7428,1,68 min,60 - 90,68.0,Movie
7429,1,50 min,0 - 60,50.0,Movie
7432,1,127 min,120 - 150,127.0,Movie
7433,1,100 min,95 - 120,100.0,Movie
7434,1,29 min,0 - 60,29.0,Movie
7435,1,125 min,120 - 150,125.0,Movie
7436,1,116 min,95 - 120,116.0,Movie
7437,1,166 min,150  - 300,166.0,Movie
7438,1,106 min,95 - 120,106.0,Movie
7439,1,106 min,95 - 120,106.0,Movie
7440,1,113 min,95 - 120,113.0,Movie
7444,1,93 min,90 - 95,93.0,Movie
7445,1,96 min,95 - 120,96.0,Movie
7447,1,99 min,95 - 120,99.0,Movie
7448,1,66 min,60 - 90,66.0,Movie
7449,1,119 min,95 - 120,119.0,Movie
7451,1,115 min,95 - 120,115.0,Movie
7453,1,130 min,120 - 150,130.0,Movie
7454,1,120 min,120 - 150,120.0,Movie
7456,1,93 min,90 - 95,93.0,Movie
7458,1,94 min,90 - 95,94.0,Movie
7459,1,111 min,95 - 120,111.0,Movie
7460,1,94 min,90 - 95,94.0,Movie
7462,1,132 min,120 - 150,132.0,Movie
7463,1,109 min,95 - 120,109.0,Movie
7466,1,81 min,60 - 90,81.0,Movie
7467,1,94 min,90 - 95,94.0,Movie
7468,1,100 min,95 - 120,100.0,Movie
7469,1,96 min,95 - 120,96.0,Movie
7470,1,90 min,90 - 95,90.0,Movie
7471,1,66 min,60 - 90,66.0,Movie
7472,1,95 min,95 - 120,95.0,Movie
